House,Neighborhood,Latitude,Longitude,Price,Size(sqft),price_per_sqft,Bedrooms,Bathrooms,Quality,maid_room,Furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,Source
7384882,Business Bay,25.186477,55.282056,2001432.0,1414,1415.44,3,3,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7669120,Jumeirah Beach Residence,25.079895,55.134126,1392717.0,849,1640.42,1,2,Medium,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Bayut
6840187,Al Kifaf,25.233787,55.294217,1468530.0,999,1470.0,1,2,Medium,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False,Bayut
7640847,DIFC,25.207533,55.277978,1196465.0,877,1364.27,1,2,Medium,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7636160,Jumeirah Village Circle,25.051513,55.207733,1392656.0,1600,870.41,3,4,High,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,True,Bayut
7635685,Mohammed Bin Rashid City,25.145146,55.285212,401242.0,421,953.07,0,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,Bayut
7696303,Dubai Marina,25.085322,55.14480699999999,1406139.0,1371,1025.6299999999999,2,3,Medium,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Bayut
7658508,The Views,25.090953,55.16954200000001,1599052.0,1408,1135.6899999999998,2,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7697655,Downtown Dubai,25.195745,55.271892,4942850.0,1214,4071.54,2,2,Low,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7624639,Downtown Dubai,25.195483,55.271797,1511339.0,607,2489.85,1,2,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,Bayut
7641522,Dubai Marina,25.06873,55.128758,1647508.0,1109,1485.58,2,3,Medium,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7592200,Jumeirah Village Circle,25.048095,55.206373,611454.0,815,750.25,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Bayut
7454509,Jumeirah Village Circle,25.058632,55.202774,407441.0,796,511.86,1,2,Medium,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,Bayut
7642583,Mohammed Bin Rashid City,25.171461,55.2758,1286064.0,742,1733.24,1,2,Low,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7697325,Jebel Ali,24.978409,55.09212,419809.0,430,976.3,0,1,Medium,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
6493425,Dubai Marina,25.075017000000003,55.137997,2091454.0,1058,1976.8000000000002,2,3,Low,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7629446,Dubai Marina,25.074286,55.138949,889061.0,713,1246.93,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7670396,Jumeirah Beach Residence,25.072569,55.126527,10011694.0,3641,2749.71,4,5,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,Bayut
7564465,Dubai Hills Estate,25.099132,55.243982,751226.0,482,1558.56,1,2,Medium,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Bayut
7650062,Greens,25.091283,55.174064,589845.0,758,778.16,1,1,High,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,Bayut
7692444,Palm Jumeirah,25.112193,55.138635,624400.0,321,1945.17,0,1,Low,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Bayut
7464779,Downtown Dubai,25.195039,55.26942,1389312.0,900,1543.6799999999998,1,2,Low,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7685275,Dubai Marina,25.086376,55.14736,3116017.0,1814,1717.76,3,4,Medium,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,Bayut
7664743,Downtown Dubai,25.200879,55.276331000000006,2503091.0,1451,1725.0800000000002,2,3,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Bayut
7687889,The Hills,25.07868,55.15786899999999,4272816.0,3607,1184.59,3,3,Medium,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,Bayut
7660455,Downtown Dubai,25.191719,55.270677,1997386.0,1443,1384.19,2,3,Medium,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7570841,Meydan,25.145181,55.288017,1393562.0,1534,908.4499999999999,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7650551,Jumeirah Village Circle,25.050227,55.21335,699057.0,852,820.49,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,Bayut
7686918,Business Bay,25.183515,55.26667,794389.0,471,1686.6,1,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7683091,Palm Jumeirah,25.132519,55.151574,6497127.0,2629,2471.33,3,5,Medium,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7650557,Jumeirah Village Circle,25.04866,55.20955,623647.0,851,732.84,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Bayut
7598619,Mudon,25.023506,55.265094,1151670.0,965,1193.44,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7686860,Dubai Marina,25.071077,55.125561,3686362.0,1747,2110.1099999999997,3,3,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7666326,DAMAC Hills,25.012842000000003,55.253595,700211.0,851,822.81,1,2,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7639194,DIFC,25.212018,55.278772,5716601.0,4042,1414.3,4,5,Medium,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,Bayut
7651951,Jumeirah Village Circle,25.04866,55.20955,759695.0,956,794.6600000000001,2,3,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Bayut
6956778,Dubai Creek Harbour (The Lagoons),25.204631,55.343457,1270917.0,900,1412.1299999999999,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7623901,Jumeirah Lake Towers,25.069929,55.141025,1493175.0,1561,956.55,3,3,Low,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,Bayut
7662447,Jumeirah Beach Residence,25.08058,55.139147,1499784.0,1902,788.53,3,4,Medium,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7522167,Jumeirah Village Circle,25.063841,55.210235,588673.0,844,697.48,1,2,Medium,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Bayut
7553095,Business Bay,25.185156,55.281116,724316.0,692,1046.7,0,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7700652,Dubai Residence Complex,25.091311,55.378277,269634.0,460,586.1600000000001,0,1,Low,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7677804,Jumeirah Lake Towers,25.0781,55.151898,876176.0,1380,634.91,2,2,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7698639,DIFC,25.206412,55.275199,2400693.0,1782,1347.19,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
6728311,Downtown Dubai,25.197316,55.274196,3999672.0,2323,1721.77,3,4,Medium,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Bayut
7701588,Business Bay,25.182869,55.282704,917402.0,778,1179.18,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Bayut
7670876,Jumeirah Beach Residence,25.082397,55.14066,3098274.0,2918,1061.78,4,3,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7631634,Dubai Marina,25.087042,55.148385,1658909.0,1900,873.11,3,4,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7668576,Jumeirah Village Circle,25.04866,55.20955,619475.0,840,737.47,1,2,Medium,True,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7663162,Dubai Marina,25.087251,55.145574,1994005.0,1290,1545.74,2,3,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7132234,Motor City,25.046147,55.249375,1091696.0,1670,653.7099999999999,2,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7681072,Mohammed Bin Rashid City,25.177819,55.308533,757983.0,493,1537.49,1,1,High,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True,Property Finder
7530158,Downtown Dubai,25.199782,55.277662,1235643.0,747,1654.14,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,Property Finder
7701922,Dubai Marina,25.075974,55.135687,2591029.0,2205,1175.0700000000002,3,4,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7612264,Palm Jumeirah,25.123294,55.112014,2889825.0,2603,1110.1899999999998,3,4,Medium,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,Property Finder
7674318,Business Bay,25.189124,55.26418,889465.0,1155,770.0999999999999,1,2,Medium,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7593307,Discovery Gardens,25.044519,55.137291000000005,529777.0,968,547.29,1,1,Low,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7543701,DIFC,25.206412,55.275199,1449812.0,1274,1138.0,1,2,Medium,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,Property Finder
7641637,Downtown Dubai,25.193656,55.2727,2249090.0,2219,1013.5600000000001,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7593217,Jumeirah Village Circle,25.048095,55.206373,899788.0,1137,791.37,2,3,Ultra,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7688164,Greens,25.092881,55.173619,620009.0,764,811.53,1,1,Medium,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7705439,Dubai Sports City,25.037477,55.221942000000006,549551.0,847,648.82,1,2,Medium,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,Property Finder
6493425,Dubai Marina,25.075017000000003,55.137997,2097390.0,1058,1982.41,2,3,Low,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7491015,Dubai Marina,25.071365,55.124993,1804208.0,1056,1708.53,2,2,Medium,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7701588,Business Bay,25.182869,55.282704,921541.0,778,1184.5,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7518376,Dubai Marina,25.086376,55.14736,1889039.0,1255,1505.21,2,3,Low,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7396866,Dubai Marina,25.087251,55.145574,1601469.0,977,1639.17,1,2,Low,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7653508,The Hills,25.077955,55.159380000000006,1505260.0,1282,1174.1499999999999,2,2,Medium,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7601684,Dubai Marina,25.086376,55.14736,1572320.0,775,2028.8,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7660641,Al Barsha,25.069327,55.245051,617992.0,764,808.89,1,2,Low,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7691507,Al Sufouh,25.108627,55.178031,840079.0,906,927.24,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7375714,Downtown Dubai,25.194186,55.269439,2852330.0,1244,2292.87,2,2,Medium,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7489254,Business Bay,25.185772,55.2861,2303261.0,2370,971.8399999999999,3,4,Medium,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
6947962,Jumeirah Beach Residence,25.07359,55.126352,3601751.0,1966,1832.0200000000002,3,3,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7681236,Arjan,25.062191,55.23268100000001,1106103.0,1857,595.64,3,3,Medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,Property Finder
7602887,Dubai Marina,25.089393,55.147796,1449726.0,1329,1090.84,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7657495,Dubai Creek Harbour (The Lagoons),25.20863,55.345967,1976346.0,1441,1371.51,3,3,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7390479,Dubai Hills Estate,25.097805,55.245773,752113.0,482,1560.3999999999999,1,1,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,Property Finder
7592200,Jumeirah Village Circle,25.048095,55.206373,609970.0,815,748.4300000000001,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7407495,Dubai Marina,25.073156,55.132798,1156049.0,1684,686.49,2,2,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,Property Finder
7660739,Jumeirah Village Circle,25.06727,55.211204,1294354.0,1993,649.4499999999999,3,4,Medium,False,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7669403,Business Bay,25.19003,55.265426,2911708.0,3007,968.31,3,4,High,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,Property Finder
7548820,Jumeirah Village Circle,25.066791,55.203684,422591.0,385,1097.64,0,1,Medium,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7600585,Palm Jumeirah,25.113366,55.13609,1403074.0,1953,718.42,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7571762,Palm Jumeirah,25.11257,55.136701,2356735.0,2524,933.7299999999999,3,4,Medium,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7428843,DIFC,25.212018,55.278772,2409387.0,2030,1186.8899999999999,2,3,Low,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7608011,Palm Jumeirah,25.114513,55.136122,2161734.0,2439,886.3199999999999,3,4,Medium,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7610719,Palm Jumeirah,25.111943,55.144174,1346552.0,1603,840.02,2,1,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7686529,Business Bay,25.186038,55.29175,1171556.0,914,1281.79,1,1,Medium,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7697698,Dubai Marina,25.085305,55.149287,1040750.0,1185,878.27,1,2,Medium,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,Property Finder
7611100,Palm Jumeirah,25.132519,55.151574,2000900.0,950,2106.21,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7593664,Dubai Marina,25.082591,55.142183,762976.0,709,1076.13,1,1,Medium,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,Property Finder
7677952,Jumeirah Beach Residence,25.082397,55.14066,3391008.0,2918,1162.1000000000001,4,4,Low,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Property Finder
7457182,Dubai Marina,25.074307,55.132694,1947887.0,1410,1381.48,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7651966,Jumeirah Village Circle,25.051528,55.212972,984618.0,1425,690.9599999999999,2,3,Ultra,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7654357,Remraam,25.003373,55.246629000000006,465323.0,1205,386.15999999999997,1,1,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7536465,City Walk,25.20179,55.261734,3693381.0,2270,1627.04,3,4,Low,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7484753,Falcon City of Wonders,25.103784,55.339287,640062.0,405,1580.4,0,1,Medium,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,Property Finder
7665143,Jumeirah Beach Residence,25.080787,55.13738000000001,2014614.0,2921,689.7,4,5,Medium,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Property Finder
7521109,Dubai Silicon Oasis,25.112525,55.376107,352078.0,535,658.09,0,1,Medium,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7590926,Motor City,25.046706,55.246714,789514.0,1358,581.38,2,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7490840,Palm Jumeirah,25.115747,55.142615,1893878.0,1587,1193.3700000000001,1,1,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Property Finder
7650792,Jumeirah Village Circle,25.04866,55.20955,621153.0,851,729.9100000000001,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7015600,Palm Jumeirah,25.114333,55.13750600000001,1050122.0,549,1912.79,0,1,Low,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7545870,Business Bay,25.188299,55.288975,16946226.0,4907,3453.48,3,3,Medium,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,Property Finder
7446108,Arjan,25.06211,55.24355,683921.0,561,1219.1100000000001,1,1,Medium,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,Property Finder
7384882,Business Bay,25.186477,55.282056,2000796.0,1414,1414.99,3,3,Medium,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7451716,Dubai Marina,25.084336,55.14925,2396468.0,1508,1589.17,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7652185,Downtown Dubai,25.197316,55.274196,2997196.0,2056,1457.7800000000002,2,4,Medium,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,Property Finder
7668279,Al Barari,25.100921,55.313162,2653578.0,2809,944.67,2,3,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Property Finder
5528049,Palm Jumeirah,25.113208,55.138932,2701374.0,1079,2503.59,1,2,Medium,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,Property Finder
7523715,Jumeirah Village Circle,25.066252,55.20792900000001,366882.0,385,952.94,0,1,Medium,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7681459,Dubai Marina,25.089393,55.147796,720808.0,737,978.03,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7636105,Jumeirah Village Circle,25.046296,55.200783,415688.0,450,923.75,0,1,High,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,Property Finder
7650564,Jumeirah Village Circle,25.046296,55.200783,663816.0,678,979.08,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7625138,Jumeirah Village Circle,25.065988,55.212062,400663.0,437,916.85,0,1,Medium,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7520435,Dubai Marina,25.081622,55.141977,1634401.0,1302,1255.3,2,3,Medium,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7065369,Jumeirah Beach Residence,25.072954,55.128089,2648710.0,1703,1555.32,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7646483,Mohammed Bin Rashid City,25.176965,55.311826,1434474.0,1129,1270.5700000000002,2,3,Medium,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7629446,Dubai Marina,25.074286,55.138949,884826.0,713,1240.99,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7667390,Jumeirah Village Circle,25.066475,55.214533,368969.0,421,876.41,0,1,High,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,Property Finder
7678170,Jumeirah Lake Towers,25.078148,55.148277,1253387.0,1378,909.57,2,3,High,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,Property Finder
7694937,Jumeirah Village Circle,25.051021,55.211803,562768.0,1071,525.46,1,2,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7457100,Dubai Sports City,25.042779,55.22176999999999,420995.0,768,548.17,1,1,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,Property Finder
7678179,Culture Village,25.226946,55.343628,6791121.0,4070,1668.58,4,4,Medium,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,Property Finder
7603391,Palm Jumeirah,25.10798,55.147521,1263092.0,1583,797.9100000000001,2,4,Medium,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,True,False,Property Finder
7669510,Mudon,25.01936,55.267193000000006,1276119.0,1605,795.09,2,3,Medium,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7668192,Meydan,25.145181,55.288017,2500232.0,2800,892.94,3,4,Medium,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7602004,Jumeirah Village Circle,25.051528,55.212972,1127322.0,1558,723.5699999999999,2,3,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
